platz,nachname,vorname,partei,stimme,KRNr,VorlageNr,Titel,Geschaeftsart,AblaufschrittTyp,DokumentTitel,eDocumentFileName,eDocumentID,Version,Sitzungsdatum,url
157,Scheck,Roland,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
3,Scherrer,Benno,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
154,Schick,Peter,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
88,Schlauri,Simon,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
108,Schmid,Claudio,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
99,Schmid,Lorenz,CVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
2,Schmid,Roman,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
109,Schmid,Stefan,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
144,Schucan,Christian,FDP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
68,Schweizer,Thomas,Grüne,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
45,Siegrist,Nicola,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
92,Sommer,Daniel,EVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
47,Späth,Markus,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
48,Steiner,Kathy,Grüne,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
28,Steiner,Rafael,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
19,Stofer,Judith,AL,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
58,Straub,Esther,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
90,Stünzi,Christa,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
182,Stüssi,Beatrix,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
170,Sulser,Jürg,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
122,Suter,Marcel,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
16,Tognella,Birgit,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
114,Truninger,René,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
104,Vannaz,Janine,CVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
107,Vogel,Thomas,FDP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
106,Vollenweider,Peter,FDP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
125,von Euw,Paul,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
74,Von Planta,Cyrill,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
120,Vontobel,Erich,EDU,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
175,Wäfler,Daniel,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
38,Walder,Benjamin,Grüne,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
149,Waser,Urs,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
164,Weber,Stephan,FDP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
139,Weidmann,Tobias,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
43,Wicki,Monika,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
97,Widler,Josef,CVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
73,Wirth,Thomas,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
77,Wisskirchen,Mark,EVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
98,Wydler,Kathrin,CVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
141,Wyss,Orlando,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
87,Wyss-Cortellini,Cristina,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
56,Wyssen,Claudia,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
8,Yuste,Nicola,SP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
113,Zahler,Erika,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
102,Zeroual,Farid,CVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
85,Zeugin,Michael,GLP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
84,Ziegler,Christoph,GLP,JA,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
171,Zurfluh,Christina,SVP,--,233/2018,,Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen,Parlamentarische Initiative,Vorläufig unterstützt,AR18233,AR18233,dd76e2f416e34a46b9340c82bde2095a-332,1,2020-01-06,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/dd76e2f416e34a46b9340c82bde2095a-332/1/pdf
30,Ackermann,Pia,SP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
103,Ackermann,Ruth,CVP,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
71,Aeschbacher,Nathalie,GLP,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
42,Agosti,Theres,SP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
31,Akanji,Sarah,SP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
177,Albanese,Franco,SVP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
54,Alder,Ronald,GLP,--,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
126,Amrein,Hans-Peter,SVP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
162,Balmer,Bettina,FDP,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
140,Bamert,Ueli,SVP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
81,Barmettler,Franziska,GLP,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
57,Bartal,Isabel,SP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
9,Bärtschiger,Markus,SP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
168,Bender,André,SVP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
11,Berner,Melanie,AL,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
128,Biber,Michael,FDP,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
20,Bischoff,Markus,AL,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
22,Bloch,Beat,CSP,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
173,Bonato,Diego,SVP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
124,Bossert,Sandra,SVP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
129,Bourgeois,Marc,FDP,NEIN,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
17,Brandenberger,Harry,SP,JA,260/2019,,Polizeiliche Erfassung von Billigtransporten und Kabotage im Personen- und Güterverkehr im Kanton Zürich,Postulat,Ablehnung,AR19260,AR19260,4e5c5d2121fc472a83735a1a5c83a156-332,1,2020-01-13,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/4e5c5d2121fc472a83735a1a5c83a156-332/1/pdf
